CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,Recency,T,AOV,Predicted_CLTV,CLTV_Segment
12628,2011-06-11 14:26:00,2011-05-12 13:15:00,3,786.4599999999998,182,212,262.15333333333325,701.0967890358695,Medium
12630,2011-11-30 10:48:00,2011-10-27 10:41:00,2,1270.8799999999999,10,44,635.4399999999999,1517.1368482113362,High
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,1,640.5000000000002,58,58,640.5000000000002,827.5449135549565,Medium
12633,2011-12-10 11:40:00,2011-02-08 09:35:00,4,2163.9799999999996,0,305,540.9949999999999,2300.2897420746385,High
12635,2011-11-09 11:04:00,2011-08-07 08:43:00,2,1689.18,31,125,844.59,1840.2035267672225,High
12637,2011-09-09 11:48:00,2011-01-20 10:47:00,8,6021.900000000001,92,324,752.7375000000001,5684.83726993347,High
12638,2011-06-11 13:11:00,2011-06-11 13:11:00,1,671.69,182,182,671.69,827.5449135549565,Medium
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,1,486.1,239,239,486.1,692.8097798513719,Medium
12640,2011-11-16 11:52:00,2011-09-19 12:01:00,3,1174.58,24,82,391.52666666666664,1111.6952136465427,Medium
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,116,116,185.9,127.8103346967307,Low
12642,2011-11-14 15:03:00,2011-08-24 09:23:00,3,1013.26,26,108,337.75333333333333,986.4812590599621,Medium
12643,2011-11-01 11:48:00,2011-03-05 12:02:00,6,3344.6400000000003,39,280,557.44,3229.349503537928,High
12644,2011-02-08 10:33:00,2011-02-08 10:33:00,1,477.9100000000001,305,305,477.9100000000001,692.8097798513719,Medium
12645,2011-08-22 12:40:00,2011-01-27 13:08:00,4,1775.1800000000005,110,317,443.79500000000013,1982.1237161325375,High
12646,2011-10-21 12:52:00,2011-05-12 10:14:00,2,1346.9700000000003,50,212,673.4850000000001,1517.1368482113362,High
12647,2011-11-17 12:56:00,2010-05-12 14:02:00,12,3722.820000000001,23,577,310.23500000000007,3761.710000462997,High
12648,2011-08-07 11:55:00,2011-08-07 11:55:00,1,318.05,125,125,318.05,325.4894925623568,Low
12649,2011-11-05 14:37:00,2011-08-24 14:40:00,3,623.5099999999999,35,108,207.83666666666662,513.0434981832221,Medium
12650,2011-06-12 16:34:00,2011-06-12 16:34:00,1,314.44,181,181,314.44,325.4894925623568,Low
12651,2011-09-01 12:46:00,2011-09-01 12:46:00,1,114.00000000000003,100,100,114.00000000000003,122.90841251442556,Low
12652,2011-12-01 15:00:00,2011-12-01 15:00:00,1,919.9799999999998,9,9,919.9799999999998,1001.8870910102416,Medium
12653,2011-07-14 10:41:00,2011-02-16 10:53:00,2,2209.8500000000004,149,297,1104.9250000000002,1981.2523865355956,High
12654,2011-11-29 10:10:00,2011-02-11 14:57:00,5,601.98,11,302,120.396,637.9919380393408,Medium
12656,2011-11-22 13:42:00,2011-04-20 09:20:00,5,4051.170000000002,18,234,810.2340000000004,3643.863177752561,High
12657,2011-11-28 15:47:00,2011-09-22 11:40:00,4,1643.18,12,79,410.795,1654.503679537612,High
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.0500000000001,19,19,686.0500000000001,1006.1238500025288,Medium
12659,2011-10-11 11:53:00,2011-10-11 11:53:00,1,91.68,60,60,91.68,110.96985206768548,Low
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.10000000000002,12,12,245.10000000000002,209.23538922858546,Low
12662,2011-11-16 17:26:00,2010-01-12 13:04:00,11,3849.7799999999984,23,697,349.97999999999985,3766.659151450515,High
12664,2011-12-10 11:43:00,2011-01-12 17:07:00,9,4881.879999999999,0,332,542.431111111111,5102.408396811816,High
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,325,325,63.0,81.18337209049763,Low
12667,2011-12-10 17:00:00,2011-12-10 17:00:00,1,620.13,0,0,620.13,569.227583432019,Medium
12668,2011-11-28 10:56:00,2010-12-19 12:46:00,4,3807.150000000002,12,356,951.7875000000005,3803.338680301383,High
12669,2011-12-07 09:54:00,2011-03-28 10:15:00,3,2744.0300000000007,3,257,914.6766666666668,2791.7651809660206,High
12670,2011-11-29 15:23:00,2011-02-09 09:51:00,5,2996.0500000000006,11,304,599.2100000000002,2860.1587369505473,High
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.9,330,330,225.9,181.05057730079238,Low
12673,2011-04-12 13:55:00,2011-01-17 11:46:00,2,610.52,242,327,305.26,576.4581633600019,Medium
12674,2011-09-09 10:51:00,2011-01-11 12:12:00,4,1970.6000000000006,92,333,492.65000000000015,2029.1691914222906,High
12676,2011-11-15 12:25:00,2011-01-02 15:41:00,6,1331.3900000000006,25,342,221.89833333333343,1491.0458330891643,High
12678,2011-10-28 13:04:00,2010-12-21 11:00:00,12,17628.460000000003,43,354,1469.0383333333336,17650.044688438935,High
12679,2011-12-10 12:30:00,2011-01-03 12:26:00,4,1113.0200000000002,0,341,278.25500000000005,1173.2111805740872,Medium
12680,2011-11-09 12:27:00,2011-08-18 15:44:00,4,862.81,31,114,215.7025,907.9069725296226,Medium
12681,2011-11-25 11:33:00,2010-07-12 10:08:00,22,13787.54,15,516,626.7063636363637,12325.563079330766,High
12682,2011-12-08 15:22:00,2010-03-12 13:59:00,31,12288.219999999998,2,638,396.394193548387,11808.996204801146,High
12683,2011-12-05 11:50:00,2010-09-12 10:37:00,15,8476.569999999998,5,454,565.1046666666665,8502.795612648155,High
12684,2011-11-15 10:50:00,2011-02-12 09:53:00,7,2283.6299999999997,25,301,326.2328571428571,2329.734458666095,High
12685,2011-11-11 13:46:00,2011-07-09 10:28:00,6,2863.0800000000004,29,154,477.18000000000006,2777.8431766255535,High
12686,2010-03-12 09:51:00,2010-03-12 09:51:00,1,89.14,638,638,89.14,100.22757038326486,Low
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.810000000005,114,114,4873.810000000005,4189.74816939027,High
12689,2011-11-14 08:31:00,2011-04-08 10:04:00,2,1247.61,26,246,623.805,1258.8195180883986,High
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.00999999999993,206,206,389.00999999999993,425.69174169378414,Medium
12691,2011-12-10 12:54:00,2010-12-17 14:46:00,6,1035.8,0,358,172.63333333333333,1210.0766937630333,Medium
12693,2011-12-05 08:52:00,2011-01-24 12:58:00,4,855.9099999999997,5,320,213.97749999999994,907.9069725296226,Medium
12694,2011-09-30 13:06:00,2011-09-06 17:48:00,2,869.6699999999998,71,94,434.8349999999999,935.9999463026568,Medium
12695,2011-08-24 12:58:00,2011-02-12 13:22:00,4,582.1,108,301,145.525,742.1019905540556,Medium
12697,2011-11-11 08:47:00,2011-06-23 15:44:00,3,957.5899999999999,29,170,319.19666666666666,816.385136441775,Medium
12700,2011-08-05 16:10:00,2011-02-12 10:47:00,4,4939.990000000006,127,301,1234.9975000000015,4709.027298855319,High
12701,2011-11-04 13:02:00,2011-09-21 10:47:00,2,797.7099999999999,36,80,398.85499999999996,935.9999463026568,Medium
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,20,20,219.0,181.05057730079238,Low
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.54999999999995,71,71,283.54999999999995,325.4894925623568,Low
12704,2011-11-17 14:51:00,2011-02-12 13:15:00,8,2340.84,23,301,292.605,2265.801136003657,High
12705,2011-11-24 13:17:00,2010-12-17 15:58:00,9,6868.290000000003,16,358,763.1433333333337,6887.458092119294,High
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,292,292,603.42,569.227583432019,Medium
12708,2011-10-11 09:52:00,2010-06-12 10:43:00,10,2712.9100000000008,60,546,271.29100000000005,2204.201419547097,High
12709,2011-12-10 12:01:00,2010-08-12 09:49:00,15,9736.519999999991,0,485,649.1013333333327,8914.107992913154,High
12710,2011-05-22 14:05:00,2011-01-07 13:22:00,3,1149.0200000000007,202,337,383.0066666666669,1111.6952136465427,Medium
12712,2011-12-01 11:46:00,2010-03-12 14:30:00,13,4396.129999999999,9,638,338.16384615384607,4249.785291701386,High
12713,2011-09-12 12:16:00,2011-09-12 12:16:00,1,848.5499999999998,89,89,848.5499999999998,957.3485404359992,Medium
12714,2011-11-30 15:43:00,2011-02-18 10:53:00,5,4708.859999999994,10,295,941.7719999999988,4675.620504726904,High
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,353.85999999999996,107,107,353.85999999999996,406.2698285403963,Medium
12716,2011-07-29 13:28:00,2011-06-12 08:55:00,2,1053.4899999999996,134,181,526.7449999999998,1270.6971700415295,High
12717,2011-11-07 14:47:00,2011-08-04 10:32:00,2,1030.98,33,128,515.49,1270.6971700415295,High
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25000000000003,72,72,238.25000000000003,209.23538922858546,Low
12719,2011-05-10 14:50:00,2011-04-12 13:45:00,2,644.9499999999999,214,242,322.47499999999997,576.4581633600019,Medium
12720,2011-12-07 13:32:00,2010-05-12 15:21:00,25,5781.730000000001,3,577,231.26920000000007,5538.984505017976,High
12721,2011-09-21 12:26:00,2010-12-20 11:38:00,6,2656.130000000001,80,355,442.6883333333335,2748.0743853705653,High
12722,2011-12-07 11:55:00,2011-08-14 11:16:00,4,997.6299999999999,3,118,249.40749999999997,992.4165984100008,Medium
12723,2011-11-23 14:01:00,2011-05-10 15:52:00,5,725.0699999999998,17,214,145.01399999999995,797.1455578968079,Medium
12724,2011-11-01 15:00:00,2011-04-12 16:02:00,4,1031.4099999999999,39,242,257.85249999999996,992.4165984100008,Medium
12725,2010-03-12 15:45:00,2010-03-12 15:45:00,1,427.79999999999995,638,638,427.79999999999995,437.70832121582765,Medium
12726,2011-11-11 13:35:00,2010-12-17 12:56:00,7,2609.1000000000004,29,358,372.72857142857146,2610.616513588312,High
12727,2011-11-29 11:46:00,2011-01-23 15:17:00,7,3980.7000000000003,11,321,568.6714285714286,3746.783822579533,High
12728,2011-11-01 13:31:00,2011-02-28 14:42:00,4,836.3299999999999,39,285,209.08249999999998,898.575762041716,Medium
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.0100000000001,114,114,453.0100000000001,692.8097798513719,Medium
12731,2011-11-16 11:59:00,2010-10-12 10:56:00,12,18895.910000000003,24,424,1574.659166666667,19367.870734580807,High
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.2600000000001,180,180,236.2600000000001,209.23538922858546,Low
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,235,235,383.95,425.69174169378414,Medium
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,353,353,110.39999999999999,122.90841251442556,Low
12735,2011-06-01 14:26:00,2011-01-28 13:37:00,2,779.5699999999998,192,316,389.7849999999999,835.9940038703046,Medium
12736,2011-11-01 07:57:00,2011-11-01 07:57:00,1,234.00000000000003,39,39,234.00000000000003,209.23538922858546,Low
12738,2010-02-12 18:27:00,2010-02-12 18:27:00,1,155.35,665,665,155.35,127.8103346967307,Low
12739,2011-09-22 13:00:00,2011-01-09 17:45:00,2,1013.0400000000001,79,334,506.52000000000004,1270.6971700415295,High
12740,2011-07-10 10:44:00,2011-07-10 10:44:00,1,427.5999999999999,153,153,427.5999999999999,437.70832121582765,Medium
12743,2011-07-28 16:21:00,2011-07-28 16:06:00,2,546.4299999999997,135,135,273.21499999999986,503.4779018782989,Medium
12744,2011-10-19 11:18:00,2011-01-25 13:26:00,7,21279.289999999994,52,319,3039.8985714285704,19751.85717092242,High
12747,2011-11-17 17:13:00,2010-05-12 15:38:00,11,4196.010000000001,23,577,381.45545454545464,4269.140355532308,High
12748,2011-12-05 18:58:00,2010-01-12 12:48:00,210,33719.730000000316,4,697,160.57014285714436,33175.43540309446,High
12749,2011-11-17 12:05:00,2011-01-08 12:48:00,5,4090.880000000001,23,336,818.1760000000002,3654.9707297826117,High
12750,2011-03-08 09:13:00,2011-03-08 09:13:00,1,275.88,277,277,275.88,325.4894925623568,Low
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.779999999999,82,82,4366.779999999999,4189.74816939027,High
12753,2011-11-17 10:52:00,2010-12-12 11:44:00,6,21429.39,23,363,3571.565,16993.676482283965,High
12754,2011-07-03 13:38:00,2011-04-02 10:31:00,3,3010.74,160,252,1003.5799999999999,2888.275490160151,High
12755,2011-04-03 12:42:00,2010-09-12 10:44:00,2,3811.9499999999994,251,454,1905.9749999999997,3884.6209515766927,High
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.08000000000001,87,87,112.08000000000001,122.90841251442556,Low
12757,2011-12-05 19:02:00,2011-05-23 11:26:00,13,7857.099999999999,4,201,604.3923076923077,7069.880422606858,High
12758,2011-08-15 10:22:00,2011-08-03 12:05:00,2,2791.590000000001,117,129,1395.7950000000005,3063.642558648366,High
12759,2011-10-18 14:49:00,2011-06-21 09:26:00,3,1531.4400000000007,53,172,510.48000000000025,1640.1605608297625,High
12762,2011-11-14 14:23:00,2011-02-12 10:23:00,2,1898.5200000000004,26,301,949.2600000000002,1981.2523865355956,High
12763,2011-07-24 14:12:00,2010-05-12 15:46:00,2,494.08,139,577,247.04,366.9573614697334,Low
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.8800000000003,317,317,1693.8800000000003,1598.9386675156275,High
12766,2011-10-13 11:50:00,2010-08-12 13:53:00,7,6989.629999999999,58,485,998.5185714285714,6834.811763738611,High
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6000000000001,239,239,1143.6000000000001,914.7103581937083,Medium
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.4499999999998,211,211,1351.4499999999998,1236.718590928652,Medium
12772,2011-11-10 09:19:00,2011-11-10 09:19:00,1,892.4700000000004,30,30,892.4700000000004,1000.4637339661347,Medium
12775,2011-11-22 16:33:00,2011-01-02 13:45:00,5,1386.0400000000004,18,342,277.2080000000001,1369.6474148716054,High
12778,2011-11-20 11:30:00,2011-01-31 14:35:00,6,822.2300000000001,20,313,137.03833333333336,1096.5061932391347,Medium
12779,2011-05-25 12:55:00,2010-03-12 13:40:00,8,3981.360000000003,199,638,497.67000000000036,3649.4051414176442,High
12781,2011-07-10 10:37:00,2011-02-28 08:43:00,2,826.7400000000001,153,285,413.37000000000006,935.9999463026568,Medium
12782,2011-07-13 10:30:00,2010-12-17 11:30:00,5,2330.9200000000014,150,358,466.1840000000003,2348.2999185526337,High
12783,2011-10-17 11:11:00,2011-07-11 11:57:00,6,2225.91,54,152,370.98499999999996,2261.006858293418,High
12784,2011-11-30 15:38:00,2011-11-24 12:53:00,2,574.42,10,16,287.21,547.7519436338201,Medium
12785,2010-10-12 13:48:00,2010-10-12 13:48:00,1,311.95,424,424,311.95,325.4894925623568,Low
12787,2011-11-30 08:44:00,2011-05-31 09:36:00,3,463.65999999999997,10,193,154.5533333333333,395.6500647562135,Low
12789,2011-05-10 13:34:00,2011-05-10 13:34:00,1,91.85000000000001,214,214,91.85000000000001,110.96985206768548,Low
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.9200000000001,193,193,324.9200000000001,377.49191100255257,Low
12791,2010-01-12 11:27:00,2010-01-12 11:27:00,1,192.60000000000002,697,697,192.60000000000002,159.3547567015359,Low
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.54,257,257,400.54,437.70832121582765,Medium
12793,2011-09-01 12:12:00,2010-03-12 15:14:00,2,545.48,100,638,272.74,503.4779018782989,Medium
12794,2011-10-17 14:54:00,2011-02-09 12:01:00,2,860.4099999999999,54,304,430.2049999999999,935.9999463026568,Medium
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.4800000000001,19,19,430.4800000000001,437.70832121582765,Medium
12797,2010-09-12 10:55:00,2010-09-12 10:55:00,1,254.03,454,454,254.03,209.23538922858546,Low
12798,2011-11-29 15:52:00,2011-06-22 10:11:00,3,6977.039999999999,11,171,2325.68,7143.062625501243,High
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.5799999999999,187,187,427.5799999999999,437.70832121582765,Medium
12808,2011-08-06 12:21:00,2010-06-12 10:27:00,3,483.65000000000015,126,546,161.21666666666673,395.6500647562135,Low
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,178,178,489.31,692.8097798513719,Medium
12811,2011-03-24 09:42:00,2011-02-28 15:39:00,3,514.85,261,285,171.61666666666667,411.63852305564484,Medium
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.63999999999993,45,45,229.63999999999993,209.23538922858546,Low
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,102,102,125.92,122.90841251442556,Low
12815,2011-07-15 10:21:00,2011-05-25 13:34:00,2,1063.46,148,199,531.73,1270.6971700415295,High
12816,2011-06-16 13:24:00,2011-05-09 12:41:00,2,572.2,177,215,286.1,547.7519436338201,Medium
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04,282,282,166.04,127.8103346967307,Low
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,262,262,1542.08,1485.1676959446143,High
12820,2011-10-26 13:27:00,2011-01-17 12:34:00,4,942.3399999999999,45,327,235.58499999999998,992.4165984100008,Medium
12821,2011-09-05 15:51:00,2011-09-05 15:51:00,1,92.72,96,96,92.72,110.96985206768548,Low
12822,2011-09-30 10:04:00,2011-09-13 13:46:00,2,948.8799999999999,71,88,474.43999999999994,1235.8227765516517,Medium
12823,2011-09-26 07:35:00,2011-02-16 12:15:00,5,1759.5,75,297,351.9,1643.4040428865164,High
12824,2011-11-10 12:49:00,2011-11-10 12:49:00,1,397.11999999999995,30,30,397.11999999999995,437.70832121582765,Medium
12826,2011-10-11 15:37:00,2010-09-12 15:21:00,7,1474.7199999999993,60,454,210.67428571428562,1831.324277896153,High
12827,2011-10-26 15:44:00,2011-04-12 12:17:00,3,430.15,45,242,143.38333333333333,395.6500647562135,Low
12828,2011-08-19 09:23:00,2011-01-08 16:16:00,6,1018.7100000000003,113,336,169.78500000000005,1210.0766937630333,Medium
12829,2011-07-01 11:13:00,2010-12-14 14:54:00,2,293.0,162,361,146.5,179.3860238164062,Low
12830,2011-09-09 15:02:00,2011-02-11 11:54:00,6,6814.640000000001,92,302,1135.7733333333335,6721.212170848376,High
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,263,263,215.05,181.05057730079238,Low
12832,2011-07-11 13:30:00,2011-02-09 13:48:00,2,383.03000000000003,152,304,191.51500000000001,253.88545505207358,Low
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.37999999999994,146,146,417.37999999999994,437.70832121582765,Medium
12834,2011-02-03 09:49:00,2011-02-03 09:49:00,1,312.38,310,310,312.38,325.4894925623568,Low
12836,2011-11-10 15:10:00,2011-01-02 11:19:00,4,2612.8599999999988,30,342,653.2149999999997,2618.959563683114,High
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,174,174,134.1,128.19485927139058,Low
12838,2011-06-11 12:20:00,2010-01-12 11:57:00,2,683.1299999999994,182,697,341.5649999999997,730.4166527694363,Medium
12839,2011-11-28 12:33:00,2010-07-12 15:48:00,14,5591.420000000003,12,516,399.38714285714303,5073.492728834344,High
12840,2011-10-06 10:29:00,2011-04-27 12:21:00,4,2726.769999999999,65,227,681.6924999999998,2618.959563683114,High
12841,2011-12-06 12:20:00,2010-03-12 10:43:00,25,4022.3499999999967,4,638,160.89399999999986,4372.034195198148,High
12842,2011-09-30 15:33:00,2011-04-02 12:36:00,2,1118.99,71,252,559.495,1222.845300199355,Medium
12843,2011-10-05 11:04:00,2011-03-05 11:44:00,8,1702.26,66,280,212.7825,1844.1077166834389,High
12844,2011-10-11 13:31:00,2011-01-08 13:11:00,2,325.9599999999999,60,336,162.97999999999996,179.3860238164062,Low
12845,2011-03-17 13:34:00,2011-02-22 14:10:00,4,354.09000000000003,268,291,88.52250000000001,571.0098102498484,Medium
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,871.5399999999998,23,23,871.5399999999998,992.4124808528504,Medium
12849,2011-08-11 13:41:00,2011-03-16 12:26:00,2,1050.8899999999999,121,269,525.4449999999999,1270.6971700415295,High
12851,2011-04-09 12:41:00,2011-04-09 12:41:00,1,135.17999999999995,245,245,135.17999999999995,128.19485927139058,Low
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.54999999999995,295,295,311.54999999999995,325.4894925623568,Low
12853,2011-07-28 11:29:00,2011-01-28 10:28:00,6,1957.1,135,316,326.18333333333334,1980.124803371201,High
12854,2011-12-04 14:17:00,2011-01-25 13:35:00,3,1324.5000000000007,6,319,441.5000000000002,1558.2406920501317,High
12855,2010-02-12 09:37:00,2010-02-12 09:37:00,1,38.1,666,666,38.1,74.45235740375387,Low
12856,2011-11-21 11:34:00,2011-02-12 10:52:00,6,2179.9300000000007,19,301,363.3216666666668,2060.0211729200364,High
12857,2011-10-02 12:32:00,2011-05-13 10:20:00,2,1106.4000000000003,69,211,553.2000000000002,1222.845300199355,Medium
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,53,53,521.2,692.8097798513719,Medium
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,139,139,147.12,127.8103346967307,Low
12865,2011-11-13 14:31:00,2011-08-08 10:11:00,2,1568.229999999999,27,124,784.1149999999996,1888.9788363337516,High
12866,2011-01-03 14:11:00,2011-01-03 14:11:00,1,559.1199999999999,341,341,559.1199999999999,569.227583432019,Medium
12867,2011-11-13 15:30:00,2010-12-14 16:39:00,7,4036.819999999996,27,361,576.6885714285709,3746.783822579533,High
12868,2011-12-01 15:25:00,2010-01-12 12:50:00,6,1607.0600000000009,9,697,267.8433333333335,1712.0759993781078,High
12871,2011-09-16 15:07:00,2011-05-16 13:32:00,2,380.64000000000004,85,208,190.32000000000002,253.88545505207358,Low
